District,Type,A24,A5P,MH,SFA,SFD,GQ
766,Town,0,0,0,0,0,0
767,Metropolitan,0,0,0,0,856,0
767,Rural,0,0,0,0,0,0
767,Town,0,0,0,0,0,0
768,Metropolitan,0,0,0,0,539,0
768,Rural,0,0,0,0,0,0
768,Town,0,0,0,0,0,0
769,Metropolitan,0,0,392,0,2421,0
769,Rural,0,0,0,0,0,0
769,Town,0,0,0,0,0,0
770,Metropolitan,0,0,317,526,5784,0
770,Rural,0,0,0,0,0,0
770,Town,0,0,0,0,0,0
771,Metropolitan,0,0,0,323,2051,0
771,Rural,0,0,0,0,0,0
771,Town,0,0,0,0,0,0
772,Metropolitan,0,0,0,0,2888,0
772,Rural,0,0,0,0,0,0
772,Town,0,0,0,0,0,0
773,Metropolitan,0,0,0,0,2638,0
773,Rural,0,0,0,0,0,0
773,Town,0,0,0,0,0,0
774,Metropolitan,0,0,0,832,2778,0
774,Rural,0,0,0,0,0,0
774,Town,0,0,0,0,0,0
775,Metropolitan,0,1987,0,195,9458,0
775,Rural,0,0,0,0,0,0
775,Town,0,0,0,0,0,0
776,Metropolitan,0,2288,0,0,6125,0
776,Rural,0,0,0,0,0,0
776,Town,0,0,0,0,0,0
777,Metropolitan,0,0,0,0,3653,0
777,Rural,0,0,0,0,0,0
777,Town,0,0,0,0,0,0
778,Metropolitan,0,0,0,0,2085,0
778,Rural,0,0,0,0,0,0
778,Town,0,0,0,0,0,0
779,Metropolitan,0,0,267,840,8616,0
779,Rural,0,0,0,0,0,0
779,Town,0,0,0,0,0,0
780,Metropolitan,0,0,0,0,1,0
780,Rural,0,0,0,0,0,0
780,Town,0,0,0,0,0,0
781,Metropolitan,0,558,0,2285,13826,0
781,Rural,0,0,0,0,0,0
781,Town,0,0,0,0,0,0
782,Metropolitan,0,0,0,0,2698,0
782,Rural,0,0,0,0,0,0
782,Town,0,0,0,0,0,0
783,Metropolitan,0,232,0,346,4856,0
783,Rural,0,0,0,0,0,0
783,Town,0,0,0,0,0,0
784,Metropolitan,0,0,688,0,2958,0
784,Rural,0,0,0,0,0,0
784,Town,0,0,0,0,0,0
785,Metropolitan,0,0,0,0,6570,0
785,Rural,0,0,0,0,0,0
785,Town,0,0,0,0,0,0
786,Metropolitan,0,0,0,261,1082,0
786,Rural,0,0,0,0,0,0
786,Town,0,0,0,0,0,0
787,Metropolitan,0,0,1184,920,9805,0
787,Rural,0,0,0,0,0,0
787,Town,0,0,0,0,0,0
788,Metropolitan,0,0,438,0,1038,0
788,Rural,0,0,0,0,0,0
788,Town,0,0,0,0,0,0
789,Metropolitan,0,0,0,211,7067,0
789,Rural,0,0,0,0,0,0
789,Town,0,0,0,0,0,0
790,Metropolitan,0,3290,0,1754,29771,0
790,Rural,0,0,0,0,0,0
790,Town,0,0,0,0,0,0
791,Metropolitan,0,205,0,0,2640,0
791,Rural,0,0,0,0,0,0
791,Town,0,0,0,0,0,0
792,Metropolitan,0,1088,621,1064,19691,0
792,Rural,0,0,0,0,0,0
792,Town,0,0,0,0,0,0
793,Metropolitan,0,2216,1139,714,12790,0
793,Rural,0,0,0,0,0,0
793,Town,0,0,0,0,0,0
794,Metropolitan,0,918,440,229,4544,0
794,Rural,0,0,0,0,0,0
794,Town,0,0,0,0,0,0
795,Metropolitan,0,0,554,374,9827,0
795,Rural,0,0,0,0,0,0
795,Town,0,0,0,0,0,0
796,Metropolitan,0,258,0,0,7077,0
796,Rural,0,0,0,0,0,0
796,Town,0,0,0,0,0,0
797,Metropolitan,0,288,0,0,0,0
797,Rural,0,0,0,0,0,0
797,Town,0,0,0,0,0,0
798,Metropolitan,0,0,0,0,1,0
798,Rural,0,0,0,0,0,0
798,Town,0,0,0,0,0,0
799,Metropolitan,0,0,0,136,213,0
799,Rural,0,0,0,0,0,0
799,Town,0,0,0,0,0,0
800,Metropolitan,0,6661,0,0,773,0
800,Rural,0,0,0,0,0,0
800,Town,0,0,0,0,0,0
801,Metropolitan,0,4078,0,0,0,0
801,Rural,0,0,0,0,0,0
801,Town,0,0,0,0,0,0
802,Metropolitan,0,5138,0,0,2344,0
802,Rural,0,0,0,0,0,0
802,Town,0,0,0,0,0,0
803,Metropolitan,0,2014,0,0,4450,0
803,Rural,0,0,0,0,0,0
803,Town,0,0,0,0,0,0
804,Metropolitan,0,493,0,0,0,0
804,Rural,0,0,0,0,0,0
804,Town,0,0,0,0,0,0
805,Metropolitan,0,3347,0,0,4141,0
805,Rural,0,0,0,0,0,0
805,Town,0,0,0,0,0,0
806,Metropolitan,0,4723,0,0,0,0
806,Rural,0,0,0,0,0,0
806,Town,0,0,0,0,0,0
807,Metropolitan,0,0,0,0,1,0
807,Rural,0,0,0,0,0,0
807,Town,0,0,0,0,0,0
808,Metropolitan,0,3632,0,402,2173,0
808,Rural,0,0,0,0,0,0
808,Town,0,0,0,0,0,0
809,Metropolitan,0,248,0,261,1285,0
809,Rural,0,0,0,0,0,0
809,Town,0,0,0,0,0,0
810,Metropolitan,0,2053,0,608,2141,0
810,Rural,0,0,0,0,0,0
810,Town,0,0,0,0,0,0
811,Metropolitan,0,0,0,0,1,0
811,Rural,0,0,0,0,0,0
811,Town,0,0,0,0,0,0
812,Metropolitan,0,0,0,0,1,0
812,Rural,0,0,0,0,0,0
812,Town,0,0,0,0,0,0
813,Metropolitan,0,0,658,0,2789,0
813,Rural,0,0,0,0,0,0
813,Town,0,0,0,0,0,0
814,Metropolitan,0,0,464,0,3243,0
814,Rural,0,0,0,0,0,0
814,Town,0,0,0,0,0,0
815,Metropolitan,0,923,0,491,5253,0
815,Rural,0,0,0,0,0,0
815,Town,0,0,0,0,0,0
816,Metropolitan,0,0,0,0,2699,0
816,Rural,0,0,0,0,0,0
816,Town,0,0,0,0,0,0
817,Metropolitan,0,0,0,690,2259,0
817,Rural,0,0,0,0,0,0
817,Town,0,0,0,0,0,0
818,Metropolitan,0,416,416,0,5627,0
818,Rural,0,0,0,0,0,0
818,Town,0,0,0,0,0,0
819,Metropolitan,0,2525,995,434,1109,0
819,Rural,0,0,0,0,0,0
819,Town,0,0,0,0,0,0
820,Metropolitan,0,901,0,0,1301,0
820,Rural,0,0,0,0,0,0
820,Town,0,0,0,0,0,0
821,Metropolitan,0,0,0,0,1512,0
821,Rural,0,0,0,0,0,0
821,Town,0,0,0,0,0,0
822,Metropolitan,0,258,0,0,2296,0
822,Rural,0,0,0,0,0,0
822,Town,0,0,0,0,0,0
823,Metropolitan,0,675,0,374,6120,0
823,Rural,0,0,0,0,0,0
823,Town,0,0,0,0,0,0
824,Metropolitan,0,0,0,0,4397,0
824,Rural,0,0,0,0,0,0
824,Town,0,0,0,0,0,0
825,Metropolitan,0,0,1838,266,3867,0
825,Rural,0,0,0,0,0,0
825,Town,0,0,0,0,0,0
826,Metropolitan,0,0,747,0,4712,0
826,Rural,0,0,0,0,0,0
826,Town,0,0,0,0,0,0
827,Metropolitan,0,0,0,630,2616,0
827,Rural,0,0,0,0,0,0
827,Town,0,0,0,0,0,0
828,Metropolitan,0,0,0,0,1725,0
828,Rural,0,0,0,0,0,0
828,Town,0,0,0,0,0,0
829,Metropolitan,0,0,728,0,7579,0
829,Rural,0,0,0,0,0,0
829,Town,0,0,0,0,0,0
830,Metropolitan,0,754,0,573,3934,0
830,Rural,0,0,0,0,0,0
830,Town,0,0,0,0,0,0
831,Metropolitan,0,0,1341,0,922,0
831,Rural,0,0,0,0,0,0
831,Town,0,0,0,0,0,0
832,Metropolitan,0,0,0,0,429,0
832,Rural,0,0,0,0,0,0
832,Town,0,0,0,0,0,0
833,Metropolitan,0,0,0,0,1362,0
833,Rural,0,0,0,0,0,0
833,Town,0,0,0,0,0,0
834,Metropolitan,0,224,678,0,1696,0
834,Rural,0,0,0,0,0,0
834,Town,0,0,0,0,0,0
835,Metropolitan,0,264,950,0,3432,0
835,Rural,0,0,0,0,0,0
835,Town,0,0,0,0,0,0
836,Metropolitan,0,0,371,413,4984,0
836,Rural,0,0,0,0,0,0
836,Town,0,0,0,0,0,0
837,Metropolitan,0,838,0,0,1050,0
837,Rural,0,0,0,0,0,0
837,Town,0,0,0,0,0,0
838,Metropolitan,0,566,0,0,584,0
838,Rural,0,0,0,0,0,0
838,Town,0,0,0,0,0,0
839,Metropolitan,0,718,0,0,290,0
839,Rural,0,0,0,0,0,0
839,Town,0,0,0,0,0,0
840,Metropolitan,0,254,0,584,453,0
840,Rural,0,0,0,0,0,0
840,Town,0,0,0,0,0,0
841,Metropolitan,0,1789,0,0,918,0
841,Rural,0,0,0,0,0,0
841,Town,0,0,0,0,0,0
842,Metropolitan,0,730,0,0,1390,0
842,Rural,0,0,0,0,0,0
842,Town,0,0,0,0,0,0
843,Metropolitan,0,1043,0,296,446,0
843,Rural,0,0,0,0,0,0
843,Town,0,0,0,0,0,0
844,Metropolitan,0,1720,0,0,491,0
844,Rural,0,0,0,0,0,0
844,Town,0,0,0,0,0,0
845,Metropolitan,0,0,0,0,882,0
845,Rural,0,0,0,0,0,0
845,Town,0,0,0,0,0,0
846,Metropolitan,0,0,323,0,1066,0
846,Rural,0,0,0,0,0,0
846,Town,0,0,0,0,0,0
847,Metropolitan,0,0,0,0,134,0
847,Rural,0,0,0,0,0,0
847,Town,0,0,0,0,0,0
848,Metropolitan,0,0,290,0,2800,0
848,Rural,0,0,0,0,0,0
848,Town,0,0,0,0,0,0
849,Metropolitan,0,938,0,0,1219,0
849,Rural,0,0,0,0,0,0
849,Town,0,0,0,0,0,0
850,Metropolitan,0,517,429,0,4907,0
850,Rural,0,0,0,0,0,0
850,Town,0,0,0,0,0,0
851,Metropolitan,0,0,907,0,3277,0
851,Rural,0,0,0,0,0,0
851,Town,0,0,0,0,0,0
852,Metropolitan,0,0,0,0,774,0
852,Rural,0,0,0,0,0,0
852,Town,0,0,0,0,0,0
853,Metropolitan,0,0,0,0,2666,0
853,Rural,0,0,0,0,0,0
853,Town,0,0,0,0,0,0
854,Metropolitan,0,0,178,0,558,0
854,Rural,0,0,0,0,0,0
854,Town,0,0,0,0,0,0
855,Metropolitan,0,0,547,346,3901,0
855,Rural,0,0,0,0,0,0
855,Town,0,0,0,0,0,0
856,Metropolitan,0,0,0,419,2430,0
856,Rural,0,0,0,0,0,0
856,Town,0,0,0,0,0,0
857,Metropolitan,0,0,0,366,1678,0
857,Rural,0,0,0,0,0,0
857,Town,0,0,0,0,0,0
858,Metropolitan,0,0,0,0,1915,0
858,Rural,0,0,0,0,0,0
858,Town,0,0,0,0,0,0
859,Metropolitan,0,0,0,0,2893,0
859,Rural,0,0,0,0,0,0
859,Town,0,0,0,0,0,0
860,Metropolitan,0,2146,0,362,4859,0
860,Rural,0,0,0,0,0,0
860,Town,0,0,0,0,0,0
861,Metropolitan,0,213,0,1678,3686,0
861,Rural,0,0,0,0,0,0
861,Town,0,0,0,0,0,0
862,Metropolitan,0,968,0,0,3024,0
862,Rural,0,0,0,0,0,0
862,Town,0,0,0,0,0,0
863,Metropolitan,0,1226,0,1141,5550,0
863,Rural,0,0,0,0,0,0
863,Town,0,0,0,0,0,0
864,Metropolitan,0,0,0,0,4266,0
864,Rural,0,0,0,0,0,0
864,Town,0,0,0,0,0,0
865,Metropolitan,0,0,0,349,5030,0
865,Rural,0,0,0,0,0,0
865,Town,0,0,0,0,0,0
866,Metropolitan,0,0,0,541,2696,0
866,Rural,0,0,0,0,0,0
866,Town,0,0,0,0,0,0
867,Metropolitan,0,0,0,0,309,0
867,Rural,0,0,0,0,0,0
867,Town,0,0,0,0,0,0
868,Metropolitan,0,1437,528,0,1442,0
868,Rural,0,0,0,0,0,0
868,Town,0,0,0,0,0,0
869,Metropolitan,0,0,0,0,3157,0
869,Rural,0,0,0,0,0,0
869,Town,0,0,0,0,0,0
870,Metropolitan,0,0,0,453,914,0
870,Rural,0,0,0,0,0,0
870,Town,0,0,0,0,0,0
871,Metropolitan,0,1646,309,0,5056,0
871,Rural,0,0,0,0,0,0
871,Town,0,0,0,0,0,0
872,Metropolitan,0,341,445,0,4923,0
872,Rural,0,0,0,0,0,0
872,Town,0,0,0,0,0,0
873,Metropolitan,0,699,0,328,5507,0
873,Rural,0,0,0,0,0,0
873,Town,0,0,0,0,0,0
874,Metropolitan,0,0,0,0,8851,0
874,Rural,0,0,0,0,0,0
874,Town,0,0,0,0,0,0
875,Metropolitan,0,0,445,0,7355,0
875,Rural,0,0,0,0,0,0
875,Town,0,0,0,0,0,0
876,Metropolitan,0,0,218,0,5294,0
876,Rural,0,0,0,0,0,0
876,Town,0,0,0,0,0,0
877,Metropolitan,0,0,398,309,5234,0
877,Rural,0,0,0,0,0,0
877,Town,0,0,0,0,0,0
878,Metropolitan,0,251,0,0,13669,0
878,Rural,0,0,0,0,0,0
878,Town,0,0,0,0,0,0
879,Metropolitan,0,0,462,400,3856,0
879,Rural,0,0,0,0,0,0
879,Town,0,0,0,0,0,0
880,Metropolitan,0,0,0,0,1562,0
880,Rural,0,0,0,0,0,0
880,Town,0,0,0,0,0,0
881,Metropolitan,0,0,251,294,1560,0
881,Rural,0,0,0,0,0,0
881,Town,0,0,0,0,0,0
882,Metropolitan,0,0,0,0,474,0
882,Rural,0,0,0,0,0,0
882,Town,0,0,0,0,0,0
883,Metropolitan,0,0,0,0,1506,0
883,Rural,0,0,0,0,0,0
883,Town,0,0,0,0,0,0
884,Metropolitan,0,0,339,451,3523,0
884,Rural,0,0,0,0,0,0
884,Town,0,0,0,0,0,0
885,Metropolitan,0,0,0,0,4424,0
885,Rural,0,0,0,0,0,0
885,Town,0,0,0,0,0,0
886,Metropolitan,0,0,0,0,3858,0
886,Rural,0,0,0,0,0,0
886,Town,0,0,0,0,0,0
887,Metropolitan,0,0,0,0,1138,0
887,Rural,0,0,0,0,0,0
887,Town,0,0,0,0,0,0
888,Metropolitan,0,0,0,0,90,0
888,Rural,0,0,0,0,0,0
888,Town,0,0,0,0,0,0
889,Metropolitan,0,0,0,293,1131,0
889,Rural,0,0,0,0,0,0
889,Town,0,0,0,0,0,0
890,Metropolitan,0,558,373,0,603,0
890,Rural,0,0,0,0,0,0
890,Town,0,0,0,0,0,0
891,Metropolitan,0,0,0,1101,4243,0
891,Rural,0,0,0,0,0,0
891,Town,0,0,0,0,0,0
892,Metropolitan,0,0,0,363,1894,0
892,Rural,0,0,0,0,0,0
892,Town,0,0,0,0,0,0
893,Metropolitan,0,522,0,0,182,0
893,Rural,0,0,0,0,0,0
893,Town,0,0,0,0,0,0
894,Metropolitan,0,0,504,0,4245,0
894,Rural,0,0,0,0,0,0
894,Town,0,0,0,0,0,0
895,Metropolitan,0,0,0,280,2214,0
895,Rural,0,0,0,0,0,0
895,Town,0,0,0,0,0,0
896,Metropolitan,0,600,0,626,4582,0
896,Rural,0,0,0,0,0,0
896,Town,0,0,0,0,0,0
897,Metropolitan,0,733,0,0,370,0
897,Rural,0,0,0,0,0,0
897,Town,0,0,0,0,0,0
898,Metropolitan,0,0,438,1024,10563,0
898,Rural,0,0,0,0,0,0
898,Town,0,0,0,0,0,0
899,Metropolitan,0,0,429,0,2848,0
899,Rural,0,0,0,0,0,0
899,Town,0,0,0,0,0,0
900,Metropolitan,0,898,0,362,298,0
900,Rural,0,0,0,0,0,0
900,Town,0,0,0,0,0,0
901,Metropolitan,0,0,0,0,3002,0
901,Rural,0,0,0,0,0,0
901,Town,0,0,0,0,0,0
902,Metropolitan,0,0,0,0,565,0
902,Rural,0,0,0,0,0,0
902,Town,0,0,0,0,0,0
903,Metropolitan,0,0,0,0,786,0
903,Rural,0,0,0,0,0,0
903,Town,0,0,0,0,0,0
904,Metropolitan,0,0,378,0,1214,0
904,Rural,0,0,0,0,0,0
904,Town,0,0,0,0,0,0
905,Metropolitan,0,0,0,0,770,0
905,Rural,0,0,0,0,0,0
905,Town,0,0,0,0,0,0
906,Metropolitan,0,0,0,0,1051,0
906,Rural,0,0,0,0,0,0
906,Town,0,0,0,0,0,0
907,Metropolitan,0,0,0,0,1715,0
907,Rural,0,0,0,0,0,0
907,Town,0,0,0,0,0,0
908,Metropolitan,0,0,448,0,2253,0
908,Rural,0,0,0,0,0,0
908,Town,0,0,0,0,0,0
909,Metropolitan,0,0,446,0,3250,0
909,Rural,0,0,0,0,0,0
909,Town,0,0,0,0,0,0
910,Metropolitan,0,0,0,0,3299,0
910,Rural,0,0,0,0,0,0
910,Town,0,0,0,0,0,0
911,Metropolitan,0,222,0,0,2854,0
911,Rural,0,0,0,0,0,0
911,Town,0,0,0,0,0,0
912,Metropolitan,0,920,1246,0,8501,0
912,Rural,0,0,0,0,0,0
912,Town,0,0,0,0,0,0
913,Metropolitan,0,0,0,0,3720,0
913,Rural,0,0,0,0,0,0
913,Town,0,0,0,0,0,0
914,Metropolitan,0,0,0,0,2714,0
914,Rural,0,0,0,0,0,0
914,Town,0,0,0,0,0,0
915,Metropolitan,0,0,0,459,902,0
915,Rural,0,0,0,0,0,0
915,Town,0,0,0,0,0,0
916,Metropolitan,0,710,0,0,1155,0
916,Rural,0,0,0,0,0,0
916,Town,0,0,0,0,0,0
917,Metropolitan,0,586,0,317,1803,0
917,Rural,0,0,0,0,0,0
917,Town,0,0,0,0,0,0
918,Metropolitan,0,2509,0,0,1146,0
918,Rural,0,0,0,0,0,0
918,Town,0,0,0,0,0,0
919,Metropolitan,0,0,0,0,1093,0
919,Rural,0,0,0,0,0,0
919,Town,0,0,0,0,0,0
920,Metropolitan,0,738,0,0,1120,0
920,Rural,0,0,0,0,0,0
920,Town,0,0,0,0,0,0
921,Metropolitan,0,664,0,0,0,0
921,Rural,0,0,0,0,0,0
921,Town,0,0,0,0,0,0
922,Metropolitan,0,3373,0,603,1378,0
922,Rural,0,0,0,0,0,0
922,Town,0,0,0,0,0,0
923,Metropolitan,0,1347,222,0,5885,0
923,Rural,0,0,0,0,0,0
923,Town,0,0,0,0,0,0
924,Metropolitan,0,0,461,0,0,0
924,Rural,0,0,0,0,0,0
924,Town,0,0,0,0,0,0
925,Metropolitan,0,478,0,0,613,0
925,Rural,0,0,0,0,0,0
925,Town,0,0,0,0,0,0
926,Metropolitan,0,328,0,450,2384,0
926,Rural,0,0,0,0,0,0
926,Town,0,0,0,0,0,0
927,Metropolitan,0,0,0,0,582,0
927,Rural,0,0,0,0,0,0
927,Town,0,0,0,0,0,0
928,Metropolitan,0,0,2136,0,1984,0
928,Rural,0,0,0,0,0,0
928,Town,0,0,0,0,0,0
929,Metropolitan,0,402,296,424,5987,0
929,Rural,0,0,0,0,0,0
929,Town,0,0,0,0,0,0
930,Metropolitan,0,475,0,656,1798,0
930,Rural,0,0,0,0,0,0
930,Town,0,0,0,0,0,0
931,Metropolitan,0,0,987,0,8453,0
931,Rural,0,0,0,0,0,0
931,Town,0,0,0,0,0,0
932,Metropolitan,0,0,280,306,3434,0
932,Rural,0,0,0,0,0,0
932,Town,0,0,0,0,0,0
933,Metropolitan,0,221,0,446,6090,0
933,Rural,0,0,0,0,0,0
933,Town,0,0,0,0,0,0
934,Metropolitan,0,1624,1104,0,4830,0
934,Rural,0,0,0,0,0,0
934,Town,0,0,0,0,0,0
935,Metropolitan,0,0,0,0,6546,0
935,Rural,0,0,0,0,0,0
935,Town,0,0,0,0,0,0
936,Metropolitan,0,0,0,878,4821,0
936,Rural,0,0,0,0,0,0
936,Town,0,0,0,0,0,0
937,Metropolitan,0,451,0,0,4582,0
937,Rural,0,0,0,0,0,0
937,Town,0,0,0,0,0,0
938,Metropolitan,0,0,0,0,2283,0
938,Rural,0,0,0,0,0,0
938,Town,0,0,0,0,0,0
939,Metropolitan,0,0,0,146,2549,0
939,Rural,0,0,0,0,0,0
939,Town,0,0,0,0,0,0
940,Metropolitan,0,0,0,320,1614,0
940,Rural,0,0,0,0,0,0
940,Town,0,0,0,0,0,0
941,Metropolitan,0,0,0,0,3990,0
941,Rural,0,0,0,0,0,0
941,Town,0,0,0,0,0,0
942,Metropolitan,0,638,0,0,5872,0
942,Rural,0,0,0,0,0,0
942,Town,0,0,0,0,0,0
943,Metropolitan,0,0,0,0,1678,0
943,Rural,0,0,0,0,0,0
943,Town,0,0,0,0,0,0
944,Metropolitan,0,0,0,0,1427,0
944,Rural,0,0,0,0,0,0
944,Town,0,0,0,0,0,0
945,Metropolitan,0,362,0,1162,22789,0
945,Rural,0,0,0,0,0,0
945,Town,0,0,0,0,0,0
946,Metropolitan,0,0,0,0,1403,0
946,Rural,0,0,0,0,0,0
946,Town,0,0,0,0,0,0
947,Metropolitan,0,0,0,0,3445,0
947,Rural,0,0,0,0,0,0
947,Town,0,0,0,0,0,0
948,Metropolitan,0,0,162,611,6005,0
948,Rural,0,0,0,0,0,0
948,Town,0,0,0,0,0,0
949,,,,,,,
949,,,,,,,
949,,,,,,,
950,,,,,,,
950,,,,,,,
950,,,,,,,
951,,,,,,,
951,,,,,,,
951,,,,,,,
952,,,,,,,
952,,,,,,,
952,,,,,,,
953,,,,,,,
953,,,,,,,
953,,,,,,,
954,,,,,,,
954,,,,,,,
954,,,,,,,
955,,,,,,,
955,,,,,,,
955,,,,,,,
956,,,,,,,
956,,,,,,,
956,,,,,,,
957,,,,,,,
957,,,,,,,
957,,,,,,,
958,,,,,,,
958,,,,,,,
958,,,,,,,
959,,,,,,,
959,,,,,,,
959,,,,,,,
960,,,,,,,
960,,,,,,,
960,,,,,,,
961,,,,,,,
961,,,,,,,
961,,,,,,,
962,,,,,,,
962,,,,,,,
962,,,,,,,
963,,,,,,,
963,,,,,,,
963,,,,,,,
964,,,,,,,
964,,,,,,,
964,,,,,,,
965,,,,,,,
965,,,,,,,
965,,,,,,,
966,,,,,,,
966,,,,,,,
966,,,,,,,
967,,,,,,,
967,,,,,,,
967,,,,,,,
968,,,,,,,
968,,,,,,,
968,,,,,,,
969,,,,,,,
969,,,,,,,
969,,,,,,,
970,,,,,,,
970,,,,,,,
970,,,,,,,
971,,,,,,,
971,,,,,,,
971,,,,,,,
972,,,,,,,
972,,,,,,,
972,,,,,,,
973,,,,,,,
973,,,,,,,
973,,,,,,,
974,,,,,,,
974,,,,,,,
974,,,,,,,
975,,,,,,,
975,,,,,,,
975,,,,,,,
976,,,,,,,
976,,,,,,,
976,,,,,,,
977,,,,,,,
977,,,,,,,
977,,,,,,,
978,,,,,,,
978,,,,,,,
978,,,,,,,
979,,,,,,,
979,,,,,,,
979,,,,,,,
980,,,,,,,
980,,,,,,,
980,,,,,,,
981,,,,,,,
981,,,,,,,
981,,,,,,,
982,,,,,,,
982,,,,,,,
982,,,,,,,
983,,,,,,,
983,,,,,,,
983,,,,,,,
984,,,,,,,
984,,,,,,,
984,,,,,,,
985,,,,,,,
985,,,,,,,
985,,,,,,,
986,,,,,,,
986,,,,,,,
986,,,,,,,
987,,,,,,,
987,,,,,,,
987,,,,,,,
988,,,,,,,
988,,,,,,,
988,,,,,,,
989,,,,,,,
989,,,,,,,
989,,,,,,,
990,,,,,,,
990,,,,,,,
990,,,,,,,
991,,,,,,,
991,,,,,,,
991,,,,,,,
992,,,,,,,
992,,,,,,,
992,,,,,,,
993,,,,,,,
993,,,,,,,
993,,,,,,,
994,,,,,,,
994,,,,,,,
994,,,,,,,
995,,,,,,,
995,,,,,,,
995,,,,,,,
996,,,,,,,
996,,,,,,,
996,,,,,,,
997,,,,,,,
997,,,,,,,
997,,,,,,,
998,,,,,,,
998,,,,,,,
998,,,,,,,
999,,,,,,,
999,,,,,,,
999,,,,,,,
1000,,,,,,,
1000,,,,,,,
1000,,,,,,,
1001,,,,,,,
1001,,,,,,,
1001,,,,,,,
1002,,,,,,,
1002,,,,,,,
1002,,,,,,,
1003,,,,,,,
1003,,,,,,,
1003,,,,,,,
1004,,,,,,,
1004,,,,,,,
1004,,,,,,,
1005,,,,,,,
1005,,,,,,,
1005,,,,,,,
1006,,,,,,,
1006,,,,,,,
1006,,,,,,,
1007,,,,,,,
1007,,,,,,,
1007,,,,,,,
1008,,,,,,,
1008,,,,,,,
1008,,,,,,,
1009,,,,,,,
1009,,,,,,,
1009,,,,,,,
1010,,,,,,,
1010,,,,,,,
1010,,,,,,,
1011,,,,,,,
1011,,,,,,,
1011,,,,,,,
1012,,,,,,,
1012,,,,,,,
1012,,,,,,,
1013,,,,,,,
1013,,,,,,,
1013,,,,,,,
1014,,,,,,,
1014,,,,,,,
1014,,,,,,,
1015,,,,,,,
1015,,,,,,,
1015,,,,,,,
1016,,,,,,,
1016,,,,,,,
1016,,,,,,,
1017,,,,,,,
1017,,,,,,,
1017,,,,,,,
1018,,,,,,,
1018,,,,,,,
1018,,,,,,,
1019,,,,,,,
1019,,,,,,,
1019,,,,,,,
1020,,,,,,,
1020,,,,,,,
1020,,,,,,,
1021,,,,,,,
1021,,,,,,,
1021,,,,,,,
1022,,,,,,,
1022,,,,,,,
1022,,,,,,,
1023,,,,,,,
1023,,,,,,,
1023,,,,,,,
1024,,,,,,,
1024,,,,,,,
1024,,,,,,,
1025,,,,,,,
1025,,,,,,,
1025,,,,,,,
1026,,,,,,,
1026,,,,,,,
1026,,,,,,,
1027,,,,,,,
1027,,,,,,,
1027,,,,,,,
1028,,,,,,,
1028,,,,,,,
1028,,,,,,,
1029,,,,,,,
1029,,,,,,,
1029,,,,,,,
1030,,,,,,,
1030,,,,,,,
1030,,,,,,,
1031,,,,,,,
1031,,,,,,,
1031,,,,,,,
1032,,,,,,,
1032,,,,,,,
1032,,,,,,,
1033,,,,,,,
1033,,,,,,,
1033,,,,,,,
1034,,,,,,,
1034,,,,,,,
1034,,,,,,,
1035,,,,,,,
1035,,,,,,,
1035,,,,,,,
1036,,,,,,,
1036,,,,,,,
1036,,,,,,,
1037,,,,,,,
1037,,,,,,,
1037,,,,,,,
1038,,,,,,,
1038,,,,,,,
1038,,,,,,,
1039,,,,,,,
1039,,,,,,,
1039,,,,,,,
1040,,,,,,,
1040,,,,,,,
1040,,,,,,,
1041,,,,,,,
1041,,,,,,,
1041,,,,,,,
1042,,,,,,,
1042,,,,,,,
1042,,,,,,,
1043,,,,,,,
1043,,,,,,,
1043,,,,,,,
1044,,,,,,,
1044,,,,,,,
1044,,,,,,,
1045,,,,,,,
1045,,,,,,,
1045,,,,,,,
1046,,,,,,,
1046,,,,,,,
1046,,,,,,,
1047,,,,,,,
1047,,,,,,,
1047,,,,,,,
1048,,,,,,,
1048,,,,,,,
1048,,,,,,,
1049,,,,,,,
1049,,,,,,,
1049,,,,,,,
1050,,,,,,,
1050,,,,,,,
1050,,,,,,,
1051,,,,,,,
1051,,,,,,,
1051,,,,,,,
1052,,,,,,,
1052,,,,,,,
1052,,,,,,,
1053,,,,,,,
1053,,,,,,,
1053,,,,,,,
1054,,,,,,,
1054,,,,,,,
1054,,,,,,,
1055,,,,,,,
1055,,,,,,,
1055,,,,,,,
1056,,,,,,,
1056,,,,,,,
1056,,,,,,,
1057,,,,,,,
1057,,,,,,,
1057,,,,,,,
1058,,,,,,,
1058,,,,,,,
1058,,,,,,,
1059,,,,,,,
1059,,,,,,,
1059,,,,,,,
1060,,,,,,,
1060,,,,,,,
1060,,,,,,,
1061,,,,,,,
1061,,,,,,,
1061,,,,,,,
1062,,,,,,,
1062,,,,,,,
1062,,,,,,,
1063,,,,,,,
1063,,,,,,,
1063,,,,,,,
1064,,,,,,,
1064,,,,,,,
1064,,,,,,,
1065,,,,,,,
1065,,,,,,,
1065,,,,,,,
1066,,,,,,,
1066,,,,,,,
1066,,,,,,,
1067,,,,,,,
1067,,,,,,,
1067,,,,,,,
1068,,,,,,,
1068,,,,,,,
1068,,,,,,,
1069,,,,,,,
1069,,,,,,,
1069,,,,,,,
1070,,,,,,,
1070,,,,,,,
1070,,,,,,,
1071,,,,,,,
1071,,,,,,,
1071,,,,,,,
1072,,,,,,,
1072,,,,,,,
1072,,,,,,,
1073,,,,,,,
